x,vx
8.27796,1.06064
3.19108,1.57033
8.3881,1.07673
3.42065,1.67142
8.21348,1.04882
3.24972,1.60002
8.31547,1.06605
3.34237,1.64236
8.26572,1.05869
3.20659,1.57837
8.37198,1.07434
3.38799,1.66018
8.24051,1.05434
3.22735,1.58894
8.34234,1.06995
3.28975,1.6193
8.29038,1.06255
3.18622,1.56781
8.40507,1.07938
3.43348,1.67549
8.73569,1.13924
3.27685,1.61244
8.88412,1.16563
3.40801,1.66614
8.80789,1.15181
3.12641,1.53608
8.97025,1.18009
3.45791,1.68072
8.77148,1.14532
3.19261,1.5705
8.92571,1.17322
3.35166,1.64525
8.84542,1.15858
3.08395,1.51407
9.01796,1.18585
3.47608,1.6847
8.7536,1.14228
3.2372,1.59312
8.90465,1.16948
3.38388,1.65764
8.82631,1.15495
3.10279,1.52382
8.99401,1.1833
3.4352,1.6748
8.7895,1.14858
3.15378,1.55025
8.94796,1.1768
3.31498,1.62998
8.86485,1.16224
3.06761,1.50575
9.04241,1.18803
3.48205,1.68589
8.7447,1.14083
3.25744,1.60306
8.89416,1.16749
3.39692,1.66231
8.81696,1.15328
3.11447,1.52988
8.98241,1.18186
3.44736,1.67808
8.78032,1.1469
3.17276,1.56021
8.9369,1.17513
3.33258,1.63748
8.855,1.16041
3.07473,1.50938
9.03031,1.18704
3.46872,1.68319
8.76251,1.14379
3.21623,1.58262
8.91535,1.17145
3.36916,1.65214
8.8359,1.15677
3.09225,1.51834
9.00575,1.18457
3.42204,1.67068
8.79877,1.15025
3.13875,1.54242
8.95906,1.17848
3.29615,1.62148
8.87438,1.16393
3.06309,1.50345
9.05468,1.18899
3.48411,1.68631
9.44329,1.19836
2.8572,1.41818
9.66923,1.20543
3.07385,1.50837
9.55869,1.20681
2.70515,1.38372
9.78053,1.21191
3.16454,1.55529
9.49935,1.20331
2.77556,1.39616
9.72438,1.20665
2.96985,1.45967
9.61477,1.20691
2.65296,1.37515
9.83996,1.22057
3.20409,1.57582
9.47094,1.20067
2.81341,1.40576
9.69735,1.20576
3.02389,1.48372
9.5871,1.20717
2.6778,1.37915
9.81046,1.21612
3.11994,1.53213
9.52932,1.20539
2.73713,1.38886
9.75229,1.20898
2.91023,1.43651
9.64288,1.20627
2.63319,1.37181
9.86908,1.22522
3.22415,1.58603
9.45721,1.19954
2.83326,1.41128
9.68337,1.20562
3.04851,1.49558
9.57334,1.20708
2.69059,1.38118
9.79524,1.21396
3.14321,1.54414
9.5144,1.20446
2.75587,1.39208
9.73835,1.20781
2.94007,1.44747
9.62933,1.20667
2.64307,1.37348
9.85444,1.22293
3.18513,1.56602
9.48489,1.20199
2.79391,1.40053
9.71104,1.20612
2.99777,1.47191
9.601,1.20709
2.6644,1.37702
9.82507,1.21827
3.09671,1.52009
9.54385,1.2062
2.72074,1.38619
9.76635,1.21035
2.88339,1.42694
9.65609,1.20581
2.62544,1.37039
9.88445,1.22772
3.23252,1.59019
0.152653,1.20391
2.3829,1.30515
0.529069,1.25577
2.56066,1.35555
0.317658,1.21914
2.2367,1.26441
0.73019,1.26487
2.64541,1.37311
0.22762,1.20565
2.2951,1.27914
0.632841,1.26459
2.47256,1.33216
0.422091,1.23886
2.18331,1.25327
0.823652,1.26022
2.6802,1.37872
0.188832,1.2034
2.33819,1.29157
0.582465,1.26131
2.51726,1.34447
0.368668,1.22891
2.20965,1.25831
0.775911,1.26276
2.60682,1.36624
0.271688,1.21142
2.26306,1.27087
0.682763,1.26604
2.42785,1.31894
0.475458,1.2483
2.16427,1.25088
0.871926,1.26038
2.69567,1.38128
0.170654,1.20341
2.36059,1.29837
0.556483,1.25901
2.53927,1.35011
0.342954,1.22395
2.22359,1.26139
0.753273,1.26391
2.62656,1.36984
0.249158,1.20807
2.27802,1.27467
0.65832,1.26557
2.45056,1.32574
0.449215,1.24375
2.17388,1.25199
0.847481,1.26015
2.66419,1.3762
0.207804,1.20409
2.31654,1.28512
0.608208,1.26336
2.49447,1.33836
0.39579,1.23414
2.19571,1.25559
0.799731,1.26103
2.58404,1.36151
0.294285,1.21511
2.24962,1.26752
0.706784,1.26589
2.4052,1.312
0.501619,1.25179
2.1542,1.24974
0.896804,1.2621
2.70315,1.38258
1.90469,1.30084
1.95237,1.24551
3.01115,1.49766
2.08421,1.24204
2.28098,1.30919
1.829,1.24463
3.80173,1.71222
2.1531,1.24862
2.06538,1.29349
1.88822,1.24753
3.56695,1.73346
2.01864,1.24249
2.59478,1.3931
1.77927,1.23737
3.92423,1.66485
2.18373,1.25237
1.98404,1.29955
1.91858,1.24706
3.32122,1.65284
2.04896,1.24151
2.42001,1.34661
1.80427,1.24144
3.87002,1.68793
2.11992,1.24515
2.16166,1.29147
1.85673,1.24671
3.71095,1.73313
1.98696,1.24399
2.7763,1.42162
1.76031,1.2337
3.96466,1.64078
2.19553,1.2546
1.94749,1.30208
1.93526,1.24635
3.16102,1.57196
2.06563,1.24124
2.34759,1.32595
1.81642,1.24308
3.83877,1.70063
2.13691,1.24687
2.11216,1.29094
1.8723,1.24734
3.65057,1.7387
2.00298,1.24315
2.6825,1.40748
1.76946,1.2355
3.94558,1.65209
2.16925,1.25043
2.02206,1.29646
1.90359,1.24747
3.45864,1.70757
2.03351,1.24201
2.50629,1.37161
1.79105,1.23947
3.89834,1.67682
2.10214,1.24351
2.21836,1.29701
1.84255,1.24574
3.7595,1.72214
1.96968,1.24483
2.88224,1.44822
1.7517,1.23195
3.97972,1.62942
2.20105,1.25562
4.14321,1.27495
1.49062,1.18668
4.26083,1.21935
1.64882,1.20823
4.18845,1.22965
1.38356,1.18941
4.3223,1.21606
1.72738,1.22585
4.16069,1.24674
1.43072,1.18616
4.29288,1.21689
1.56629,1.19345
4.22194,1.21974
1.34855,1.19304
4.34303,1.20951
1.75829,1.23218
4.15107,1.26041
1.4594,1.1861
4.27731,1.21784
1.60814,1.20039
4.20429,1.22336
1.36496,1.19118
4.33315,1.21263
1.68909,1.21698
4.17358,1.23748
1.40621,1.18763
4.3098,1.21819
1.52806,1.18925
4.24092,1.21873
1.33521,1.19476
4.35181,1.20555
1.772,1.23485
4.14711,1.26749
1.47452,1.18627
4.26903,1.21841
1.62911,1.20434
4.19617,1.22622
1.37435,1.19025
4.32774,1.21418
1.70965,1.22185
4.16675,1.2419
1.41791,1.18673
4.30164,1.21771
1.54711,1.19121
4.23105,1.21858
1.3411,1.19397
4.34769,1.20761
1.74386,1.22925
4.15549,1.25326
1.445,1.18599
4.28495,1.21717
1.58678,1.19669
4.21349,1.22148
1.35673,1.1921
4.33822,1.2112
1.66845,1.21231
4.18078,1.23334
1.39418,1.18849
4.31662,1.21767
1.50903,1.18769
4.25103,1.21905
1.3293,1.19559
4.35507,1.20295
1.77866,1.23612
4.2639,0.946457
1.15462,1.21343
4.35048,0.978846
1.26798,1.20278
4.2908,0.941707
1.03683,1.20617
4.41007,1.02107
1.31459,1.19577
4.26849,0.934355
1.09152,1.21207
4.38359,1.00352
1.21215,1.20979
4.31516,0.953135
1.00095,1.19983
4.4289,1.03133
1.33452,1.19287
4.26492,0.939142
1.12358,1.21386
4.36794,0.991981
1.24099,1.20659
4.30255,0.946546
1.01511,1.20237
4.4206,1.02739
1.29251,1.19904
4.27784,0.936208
1.06294,1.20935
4.39823,1.01369
1.18416,1.21247
4.33113,0.963753
0.990079,1.19775
4.43543,1.03331
1.34166,1.19192
4.2643,0.942715
1.13929,1.21374
4.35937,0.985572
1.25498,1.20461
4.29663,0.943936
1.02495,1.20412
4.41559,1.02451
1.30361,1.19735
4.27161,0.93358
1.07725,1.21081
4.39115,1.00884
1.19784,1.21128
4.3222,0.957315
0.994675,1.19867
4.43217,1.03236
1.32524,1.19416
4.26635,0.936352
1.10709,1.21332
4.37577,0.997811
1.22671,1.20823
4.30844,0.949376
1.0078,1.20105
4.4247,1.02928
1.28046,1.20089
4.28445,0.939098
1.04907,1.20792
4.40435,1.01749
1.16968,1.21306
4.34116,0.971668
0.983812,1.19651
4.4379,1.03339
1.34495,1.19152
4.24778,0.74014
0.737293,1.16021
4.34761,0.831161
0.887422,1.17486
4.26287,0.742105
0.617551,1.16315
4.43339,0.918556
0.957572,1.18937
4.2484,0.732719
0.673306,1.16148
4.39714,0.883375
0.809547,1.16363
4.29961,0.779508
0.566678,1.16313
4.46139,0.943289
0.986858,1.19541
4.24699,0.735125
0.704262,1.16066
4.37336,0.858717
0.848628,1.16829
4.27898,0.757852
0.59167,1.16341
4.4502,0.934088
0.924231,1.18227
4.25375,0.735091
0.644042,1.1622
4.41765,0.904076
0.772962,1.1611
4.32081,0.801892
0.546263,1.16264
4.466,0.945422
0.99953,1.19776
4.24688,0.737027
0.719855,1.16023
4.3606,0.845154
0.868677,1.17157
4.27009,0.748873
0.604411,1.16337
4.44257,0.927153
0.941425,1.18584
4.25069,0.733467
0.658599,1.16176
4.40829,0.894786
0.790982,1.16222
4.3101,0.790547
0.556609,1.16286
4.4648,0.945507
0.972469,1.19249
4.24765,0.733867
0.689009,1.16113
4.38631,0.872313
0.82827,1.16554
4.28917,0.768491
0.578843,1.16335
4.45661,0.939594
0.906227,1.17855
4.25743,0.737558
0.630761,1.16269
4.42593,0.91182
0.75554,1.16053
4.33423,0.81664
0.535887,1.16227
4.46519,0.943236
1.00518,1.19877
4.1859,0.57381
0.349337,1.13557
4.30189,0.70252
0.467999,1.15465
4.20787,0.592549
0.23434,1.10946
4.42628,0.843229
0.517618,1.15914
4.1879,0.572095
0.288155,1.12211
4.36372,0.775125
0.41067,1.14704
4.24932,0.640407
0.18566,1.09864
4.45338,0.868901
0.537456,1.16016
4.18161,0.566633
0.318454,1.12912
4.33232,0.738379
0.439509,1.15114
4.22529,0.612204
0.208708,1.10363
4.4462,0.862937
0.494049,1.15731
4.1972,0.581282
0.259942,1.11556
4.39655,0.811636
0.381517,1.14187
4.27489,0.670555
0.165464,1.09441
4.45925,0.87339
0.546161,1.16048
4.18248,0.568713
0.333549,1.13242
4.31636,0.719683
0.454179,1.15313
4.21478,0.600138
0.22199,1.10659
4.4382,0.855174
0.506737,1.15837
4.1924,0.576508
0.273812,1.11878
4.37989,0.793312
0.396138,1.14458
4.26158,0.654823
0.175206,1.09639
4.4563,0.871114
0.527604,1.15969
4.1846,0.569156
0.302961,1.12555
4.34771,0.756387
0.424796,1.14911
4.23719,0.626129
0.196616,1.10101
4.44983,0.866023
0.481103,1.15606
4.20204,0.58631
0.246951,1.1125
4.41206,0.82852
0.365335,1.13869
4.28828,0.6864
0.156303,1.09272
4.46201,0.875435
0.550171,1.16057
4.10781,0.432531
10.0785,1.11638
4.2775,0.632505
10.1963,1.09317
4.14853,0.476795
9.93991,1.11252
4.4081,0.78419
10.2558,1.08186
4.11569,0.439604
10.0132,1.11965
4.35069,0.720406
10.1386,1.1062
4.20681,0.545846
9.86845,1.09783
4.43966,0.815273
0.0267977,1.07949
4.10604,0.429281
10.0463,1.11921
4.31557,0.678564
10.167,1.09997
4.17479,0.507529
9.90255,1.10572
4.42414,0.800141
10.2256,1.08714
4.13023,0.455842
9.97713,1.11731
4.38454,0.758448
10.1097,1.11204
4.24022,0.586734
9.83645,1.08983
4.44527,0.820086
0.0422825,1.07879
4.10691,0.430886
10.0626,1.11811
4.2964,0.655455
10.1815,1.09654
4.16076,0.491073
9.92032,1.10909
4.41652,0.79266
10.2404,1.08441
4.12257,0.447252
9.99498,1.11878
4.36737,0.739408
10.1247,1.10893
4.22234,0.564733
9.85201,1.09372
4.44448,0.819751
0.0110755,1.08043
4.11024,0.433708
10.0301,1.11965
4.33432,0.70103
10.1529,1.10337
4.19029,0.52588
9.88572,1.10207
4.4313,0.807137
10.2109,1.08996
4.13923,0.466112
9.9592,1.11544
4.39797,0.773209
10.0941,1.11441
4.25909,0.609945
9.82149,1.08588
4.44501,0.81935
0.0503039,1.07858
4.03399,0.319509
9.80097,1.07684
4.23156,0.55145
9.93333,1.10744
4.08199,0.371893
9.63415,1.04371
4.36472,0.711179
9.96249,1.1118
4.05184,0.33827
9.71743,1.05608
4.31025,0.647818
9.87791,1.09648
4.1421,0.442726
9.56005,1.04238
4.39686,0.746193
9.97392,1.11301
4.04271,0.328491
9.76021,1.0663
4.27467,0.604788
9.90787,1.10282
4.10818,0.402381
9.59643,1.04186
4.38034,0.728305
9.95014,1.11024
4.06396,0.351453
9.67463,1.04821
4.34128,0.68436
9.84097,1.08731
4.18608,0.4956
9.53323,1.04347
4.4096,0.758891
9.9783,1.1135
4.03776,0.323322
9.78082,1.07157
4.25384,0.579118
9.92142,1.10536
4.09458,0.386377
9.6152,1.04258
4.37278,0.720018
9.95647,1.11111
4.05704,0.343879
9.69549,1.05174
4.3268,0.667452
9.86016,1.0921
4.16152,0.465996
9.54509,1.04279
4.40462,0.754133
9.96832,1.11242
4.04797,0.334169
9.7393,1.06118
4.29269,0.62673
9.89386,1.10013
4.12445,0.421599
9.57783,1.04196
4.38863,0.737439
9.9425,1.10904
4.07156,0.360004
9.65379,1.04544
4.35412,0.699132
9.82117,1.08226
4.20908,0.523729
9.52345,1.04409
4.41331,0.762355
9.98051,1.11373
3.96359,0.227164
9.13471,1.01154
4.18687,0.481296
9.28763,1.03289
4.00635,0.271009
8.99351,0.995356
4.33164,0.656898
9.34985,1.04006
3.9673,0.230221
9.0539,1.00064
4.26355,0.575395
9.21633,1.0234
4.09975,0.376725
8.96456,0.994027
4.39659,0.728854
9.37187,1.04198
3.95897,0.221881
9.0939,1.0057
4.22647,0.529741
9.25359,1.02843
4.05291,0.322182
8.97597,0.994473
4.37075,0.70142
9.31919,1.03666
3.98422,0.247652
9.01817,0.997169
4.29348,0.611683
9.17569,1.01762
4.14399,0.429696
8.95417,0.993487
4.41247,0.74474
9.37857,1.04246
3.96076,0.223969
9.11402,1.00847
4.20757,0.506559
9.2711,1.03065
4.02947,0.295913
8.98431,0.994857
4.35183,0.680229
9.33502,1.03844
3.97584,0.239011
9.03477,0.998682
4.27874,0.593892
9.19595,1.02049
4.12221,0.403518
8.95921,0.993754
4.40718,0.739599
9.36221,1.04125
3.96096,0.223758
9.07387,1.00312
4.24469,0.552265
9.23584,1.02613
4.07684,0.349693
8.96994,0.994237
4.38488,0.716599
9.30354,1.03489
3.99298,0.256829
9.00514,0.996185
4.31238,0.634274
9.15518,1.01451
4.16608,0.456252
8.94981,0.993258
4.41566,0.747746
9.38181,1.04271
3.83655,0.0911986
8.68492,0.955554
4.10683,0.374496
8.86495,0.984817
3.94046,0.190579
8.48661,0.896723
4.26414,0.564916
8.92937,0.988589
3.8784,0.129102
8.58109,0.926694
4.19925,0.485618
8.78237,0.973843
4.02045,0.275142
8.41129,0.877188
4.29772,0.60504
8.95808,0.989661
3.85386,0.106473
8.63347,0.9426
4.15137,0.427814
8.82845,0.981001
3.98054,0.232488
8.44753,0.885888
4.28971,0.595683
8.89877,0.98722
3.9057,0.15545
8.53115,0.910583
4.23331,0.527249
8.73266,0.964969
4.06329,0.323143
8.37786,0.869947
4.29071,0.596336
8.97136,0.990161
3.84177,0.0957
8.65993,0.94953
4.12757,0.399261
8.8468,0.982943
3.96155,0.212536
8.46689,0.890967
4.27657,0.579868
8.91402,0.988064
3.89134,0.141393
8.55572,0.918538
4.21573,0.505652
8.75705,0.969388
4.04031,0.297041
8.39391,0.873416
4.29316,0.599429
8.94393,0.989109
3.86598,0.117544
8.60667,0.934639
4.1755,0.456879
8.80749,0.977996
4.00047,0.253776
8.42915,0.881336
4.29815,0.605691
8.88218,0.98613
3.92232,0.172033
8.50816,0.903249
4.25008,0.547844
8.70904,0.960637
4.08471,0.348152
8.36277,0.866818
4.28933,0.594535
8.97758,0.990418
3.7982,0.0488135
8.27685,0.844415
3.97292,0.216473
8.4966,0.896076
3.85916,0.102631
8.01605,0.772112
4.007,0.252183
8.56932,0.919431
3.81709,0.0651966
8.15329,0.813441
4.00341,0.248737
8.39295,0.869267
3.92,0.161602
7.91268,0.735203
3.99133,0.235047
8.58939,0.925936
3.8039,0.0536753
8.2189,0.830289
3.99188,0.236579
8.44789,0.882179
3.89328,0.135003
7.95969,0.752154
3.99708,0.241389
8.53889,0.909513
3.83342,0.0795137
8.08353,0.794126
4.00968,0.255239
8.33639,0.857344
3.9435,0.185672
7.87118,0.719459
3.98131,0.224137
8.59854,0.928808
3.8009,0.0511091
8.24863,0.837838
3.98288,0.22704
8.47175,0.888618
3.87877,0.120961
7.98656,0.761682
4.00241,0.247179
8.55638,0.91523
3.8243,0.0714993
8.11861,0.804099
4.00655,0.251994
8.36526,0.863371
3.93143,0.173282
7.88996,0.726733
3.98756,0.230918
8.5794,0.922711
3.80955,0.0585928
8.18717,0.822248
3.99851,0.243587
8.42126,0.875581
3.90736,0.148941
7.93533,0.743449
3.9917,0.235528
8.51785,0.902729
3.84571,0.0904967
8.04752,0.78292
4.01104,0.256613
8.30616,0.850927
3.95829,0.201163
7.85714,0.71389
3.97474,0.217018
8.60295,0.93015
3.68637,-0.0515467
7.8695,0.714956
3.67546,-0.0611719
8.06524,0.784725
3.68097,-0.05637
7.60378,0.612418
3.62259,-0.101357
8.12262,0.80131
3.68285,-0.0546047
7.73807,0.660204
3.6504,-0.0803979
7.98422,0.756947
3.67567,-0.0606906
7.48658,0.572035
3.57762,-0.134461
8.14129,0.806469
3.68492,-0.0528522
7.80699,0.688799
3.66469,-0.0694566
8.02739,0.772243
3.67866,-0.0582715
7.5418,0.591116
3.60175,-0.116867
8.09672,0.794081
3.68204,-0.0553974
7.67055,0.63548
3.63954,-0.0886527
7.92864,0.737137
3.67893,-0.0583952
7.43372,0.551939
3.56291,-0.145043
8.1475,0.808163
3.68499,-0.0527115
7.83954,0.702878
3.67141,-0.0643018
8.04668,0.778774
3.67958,-0.0574976
7.57121,0.601138
3.61232,-0.109032
8.11076,0.798061
3.68208,-0.0552785
7.70405,0.6474
3.6438,-0.0854161
7.95802,0.74764
3.67771,-0.0592318
7.45926,0.561953
3.5683,-0.141168
8.13291,0.804126
3.68485,-0.0529949
7.77249,0.674143
3.65731,-0.075103
8.00657,0.764942
3.67718,-0.0594689
7.51406,0.581745
3.59098,-0.124725
8.08135,0.789571
3.67936,-0.0574966
7.63726,0.623984
3.63233,-0.0940645
7.89879,0.726165
3.67746,-0.0595771
7.41335,0.54339
3.5562,-0.14985
8.14946,0.80871
3.48168,-0.202022
7.44834,0.553738
3.25122,-0.332804
7.6264,0.616235
3.41652,-0.241386
7.27045,0.468659
3.11132,-0.401531
7.67891,0.63458
3.46252,-0.213761
7.35199,0.510534
3.17494,-0.369899
7.54293,0.587261
3.33654,-0.287605
7.18339,0.423192
3.08547,-0.415098
7.69307,0.639779
3.47234,-0.207766
7.39797,0.532805
3.20955,-0.353132
7.58756,0.602696
3.38044,-0.262608
7.23099,0.448421
3.09302,-0.41104
7.65458,0.626022
3.44699,-0.223164
7.30914,0.488637
3.14127,-0.386348
7.49624,0.57134
3.29092,-0.312784
7.13585,0.398385
3.08936,-0.413261
7.69787,0.641567
3.47507,-0.206066
7.42256,0.543424
3.23028,-0.343084
7.60805,0.609856
3.39843,-0.25205
7.25141,0.458876
3.10173,-0.406533
7.66698,0.630391
3.45632,-0.21753
7.32937,0.499019
3.15805,-0.378067
7.51981,0.579547
3.31248,-0.301087
7.15866,0.410199
3.08775,-0.414009
7.6869,0.6375
3.46769,-0.210612
7.37382,0.521313
3.19235,-0.361425
7.56547,0.59502
3.35975,-0.27449
7.20779,0.436183
3.08529,-0.415106
7.6418,0.62155
3.43325,-0.231429
7.28986,0.478699
3.12447,-0.394794
7.47256,0.56283
3.27122,-0.322977
7.11231,0.386436
3.08958,-0.41323
7.69912,0.642058
3.15376,-0.38366
6.99949,0.328015
2.79408,-0.560605
7.14636,0.400284
2.96773,-0.479264
6.82884,0.2328
2.62346,-0.620507
7.1764,0.416213
3.05872,-0.432358
6.91056,0.280397
2.70352,-0.592756
7.07877,0.366504
2.88674,-0.520526
6.78492,0.206395
2.57624,-0.636908
7.17464,0.415454
3.10739,-0.407011
6.95807,0.306777
2.74811,-0.577487
7.11449,0.384016
2.92906,-0.499154
6.79879,0.214781
2.59776,-0.62939
7.16673,0.410994
3.00844,-0.458332
6.86485,0.254059
2.66046,-0.607779
7.04257,0.349051
2.84229,-0.541149
6.77645,0.201155
2.56537,-0.640871
7.17505,0.415756
3.1309,-0.395045
6.97872,0.317668
2.77089,-0.569258
7.13213,0.392959
2.9484,-0.489205
6.81213,0.222781
2.609,-0.62551
7.17554,0.415677
3.03396,-0.445345
6.88666,0.266751
2.68135,-0.600464
7.06073,0.35778
2.86527,-0.530886
6.78021,0.203492
2.56998,-0.639178
7.17563,0.415892
3.08394,-0.419143
6.93547,0.294357
2.72583,-0.585086
7.09673,0.375256
2.90839,-0.509742
6.79003,0.209506
2.58673,-0.63322
7.15699,0.405879
2.98757,-0.46902
6.84681,0.24345
2.64049,-0.614703
7.02129,0.338685
2.81859,-0.551008
6.77464,0.199989
2.56218,-0.642071
7.17569,0.416127
2.84904,-0.54204
6.58657,0.0622517
2.37175,-0.721562
6.64004,0.103022
2.63655,-0.620105
6.5768,0.0542076
2.18808,-0.787296
6.68573,0.13675
2.75555,-0.578924
6.58477,0.0605703
2.26033,-0.76271
6.61184,0.081716
2.50211,-0.668085
6.57495,0.052441
2.13926,-0.801547
6.70068,0.147501
2.80893,-0.558885
6.58268,0.0591515
2.31407,-0.743058
6.62265,0.0899425
2.56992,-0.642918
6.57569,0.053186
2.16141,-0.795242
6.66096,0.118612
2.69963,-0.598298
6.58015,0.0569083
2.22112,-0.776545
6.59767,0.0708207
2.43395,-0.696552
6.57298,0.0507265
2.12458,-0.805698
6.70738,0.152322
2.83094,-0.549897
6.58452,0.0606195
2.34323,-0.732319
6.63013,0.0955761
2.60324,-0.631408
6.57836,0.0553062
2.17442,-0.791375
6.67239,0.126987
2.72782,-0.588633
6.58252,0.0587836
2.24012,-0.769856
6.60495,0.076417
2.46783,-0.682084
6.57288,0.0507343
2.13089,-0.803888
6.69516,0.143512
2.78296,-0.568888
6.58333,0.0595597
2.28601,-0.753322
6.61835,0.0866649
2.53616,-0.655006
6.57596,0.0533123
2.14901,-0.798815
6.65034,0.110753
2.66986,-0.6086
6.57881,0.0558135
2.20465,-0.782083
6.59076,0.0655065
2.40212,-0.709767
6.57301,0.0506551
2.12031,-0.80696
6.71039,0.154479
2.40359,-0.712937
6.29974,-0.203518
1.96737,-0.848588
6.26098,-0.244046
2.21768,-0.781559
6.41441,-0.0906142
1.75711,-0.897509
6.27472,-0.22896
2.32589,-0.742614
6.35414,-0.147676
1.85524,-0.871649
6.26633,-0.238705
2.08311,-0.820524
6.4531,-0.0565211
1.69181,-0.918149
6.28279,-0.220141
2.37132,-0.725582
6.33014,-0.171921
1.91025,-0.860256
6.25923,-0.246117
2.1516,-0.801906
6.43872,-0.0690804
1.71804,-0.90976
6.26979,-0.234422
2.27561,-0.760958
6.38051,-0.121864
1.80283,-0.884294
6.27986,-0.224402
2.02145,-0.836316
6.4636,-0.0474127
1.6768,-0.922973
6.28868,-0.213745
2.38747,-0.719312
6.31515,-0.187371
1.93848,-0.85459
6.25748,-0.247895
2.18586,-0.791824
6.42706,-0.0793292
1.73717,-0.903735
6.27469,-0.22909
2.30182,-0.751438
6.36689,-0.135065
1.82837,-0.877826
6.27243,-0.232273
2.05125,-0.828691
6.45956,-0.0508883
1.68421,-0.92059
6.27744,-0.225962
2.35006,-0.733631
6.34242,-0.159372
1.88197,-0.865963
6.26285,-0.242333
2.11662,-0.811638
6.44704,-0.0617967
1.70252,-0.914733
6.26503,-0.239625
2.24777,-0.77101
6.39489,-0.108379
1.77961,-0.890814
6.28939,-0.21432
1.99439,-0.8427
6.46525,-0.0460874
1.66992,-0.925156
6.29107,-0.211192
1.90385,-0.865541
6.17223,-0.352083
1.55113,-0.959608
6.00738,-0.550908
1.75012,-0.90325
6.33692,-0.173035
1.38518,-0.985984
5.96741,-0.59893
1.83231,-0.880738
6.2582,-0.255479
1.45909,-0.976799
6.07769,-0.4652
1.65269,-0.933612
6.39248,-0.119159
1.32638,-0.98928
5.97081,-0.594554
1.86957,-0.872551
6.21609,-0.301444
1.50503,-0.968522
6.04072,-0.509987
1.70316,-0.918015
6.36909,-0.14117
1.3541,-0.988114
5.97896,-0.585213
1.7924,-0.890841
6.29803,-0.213221
1.41908,-0.982517
6.12592,-0.407288
1.60089,-0.948038
6.41371,-0.0999562
1.30085,-0.990316
5.97052,-0.594767
1.88662,-0.869
6.19405,-0.326561
1.52801,-0.964094
6.02311,-0.531668
1.72706,-0.910461
6.35378,-0.156176
1.3694,-0.9871
5.96877,-0.59744
1.81242,-0.885612
6.27843,-0.233863
1.43685,-0.980483
6.10143,-0.436646
1.62712,-0.941129
6.40304,-0.109506
1.31346,-0.989779
5.97012,-0.59553
1.85194,-0.876292
6.23871,-0.276352
1.48209,-0.97283
6.05887,-0.487965
1.67815,-0.92587
6.38128,-0.129591
1.34021,-0.988777
5.99342,-0.567801
1.77128,-0.896941
6.31685,-0.193574
1.40202,-0.984432
6.15059,-0.377792
1.57523,-0.954307
6.42348,-0.0913762
1.28903,-0.990788
5.97036,-0.594899
1.31306,-0.993691
6.10026,-0.448642
1.10648,-1.01368
5.94474,-0.637541
1.25284,-0.996858
6.27444,-0.249079
0.957911,-1.03364
5.87118,-0.720648
1.28812,-0.99483
6.1873,-0.345093
1.02511,-1.02488
6.01914,-0.547444
1.18839,-1.00304
6.30381,-0.218936
0.90247,-1.04005
5.85117,-0.741031
1.30174,-0.994253
6.14351,-0.396795
1.06481,-1.01945
5.98505,-0.589127
1.22552,-0.999118
6.2912,-0.231784
0.929747,-1.03698
5.9011,-0.688188
1.27319,-0.995541
6.23163,-0.294964
0.989827,-1.02938
6.05837,-0.499239
1.14764,-1.00806
6.30678,-0.216226
0.884307,-1.04161
5.84599,-0.74606
1.30777,-0.99395
6.1212,-0.423554
1.08577,-1.01663
5.9655,-0.612795
1.23985,-0.997827
6.28488,-0.238241
0.943653,-1.03532
5.88467,-0.706269
1.28112,-0.995123
6.20929,-0.31994
1.00619,-1.02729
6.0396,-0.522127
1.16806,-1.00548
6.30757,-0.215188
0.891936,-1.04101
5.85842,-0.733897
1.29507,-0.994571
6.16543,-0.370729
1.04479,-1.02219
6.0017,-0.568833
1.20819,-1.00077
6.29753,-0.225331
0.915303,-1.03867
5.92223,-0.66399
1.26346,-0.996107
6.25422,-0.270652
0.973184,-1.03166
6.0787,-0.474575
1.12712,-1.0109
6.30247,-0.220985
0.879539,-1.04204
5.84441,-0.747556
0.755657,-1.04595
6.05046,-0.52423
0.446646,-1.08006
5.9092,-0.695027
0.62269,-1.04485
6.19126,-0.35687
0.311138,-1.11091
5.87049,-0.738208
0.701882,-1.04349
6.13818,-0.418553
0.366805,-1.10021
5.96851,-0.625075
0.534769,-1.05815
6.21313,-0.333097
0.28478,-1.11443
5.85326,-0.756005
0.732035,-1.04475
6.09606,-0.468953
0.405265,-1.09073
5.93552,-0.664474
0.579841,-1.04981
6.20512,-0.341582
0.295806,-1.11307
5.89087,-0.715656
0.663285,-1.04294
6.16852,-0.382794
0.33672,-1.10627
6.00748,-0.577342
0.489479,-1.06893
6.21825,-0.327905
0.274263,-1.11567
5.84752,-0.761523
0.743369,-1.04538
6.07311,-0.496548
0.425782,-1.08553
5.92113,-0.681286
0.601945,-1.04673
6.19949,-0.347677
0.302616,-1.1122
5.88069,-0.726926
0.683019,-1.04309
6.15482,-0.398907
0.350884,-1.10345
5.98725,-0.602254
0.511669,-1.06349
6.21514,-0.331122
0.279365,-1.1151
5.86046,-0.748777
0.718415,-1.04397
6.11926,-0.44113
0.385279,-1.09578
5.95051,-0.646695
0.558169,-1.05343
6.21015,-0.336172
0.290151,-1.11377
5.89972,-0.705803
